id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Price,Retail,LogPrice,LogRetail
2192,1.02,AGSL,SI2,G, ,59.8,FALSE,6.57x6.54x3.92,Excellent,Canada,Round,Excellent,60,1,5820,9860,8.669055541,9.196241448
2193,1.3,AGSL,SI1,K, ,63.1,FALSE,6.92x6.85x4.34,Excellent,Australia,ROUND,Very good,NA,2,5825,9870,8.669914278,9.197255132
2194,1.06,AGSL,SI2,H, ,62,FALSE,6.58x6.53x4.07,Excellent,Russia,Round,Excellent,NA,3,5830,9875,8.670772279,9.19776159
2195,1.23,AGSL,VS2,K, ,62.5,FALSE,6.86x6.82x4.27,Excellent,Angola,Marquise,Excellent,57,3,5830,9875,8.670772279,9.19776159
2196,1.1,AGSL,SI1,J, ,62.2,FALSE,6.59x6.64x4.12, ,Botswana,Round, ,NA,3,5830,7835,8.670772279,8.966356155
2197,1.02,AGSL,VS1,J, ,59.5,FALSE,6.54x6.57x3.9,Very good,Russia,Round,Very good,NA,2,5830,9875,8.670772279,9.19776159
2198,1.08,AGSL,SI2,I, ,60.3,FALSE,6.62x6.66x4, ,South Africa,Round, ,60,2,5835,8910,8.671629545,9.09492952
2199,1.11,AGSL,SI2,I, ,61.6,FALSE,6.67x6.71x4.12, ,Other/Unknown,ROUND, ,NA,3,5840,9895,8.672486076,9.199784858
2200,1.07,AGSL,SI1,I, ,62.2,FALSE,6.58x6.55x4.08,Excellent,Canada,Round,Excellent,NA,2,5840,9890,8.672486076,9.199279425
2201,1.26,AGSL,SI1,L,Good,62.3,FALSE,6.8x6.9x4.26,Very good,Botswana,Radiant,Very good,62,2,5850,9305,8.67419694,9.138307169
2202,1.01,NA,VS2,K,Good,64.1,FALSE,6.24x6.3x4.02,Excellent,Australia,Round,Very good,60,2,4370,5055,8.382518288,8.528133131
2203,1.02,AGSL,SI1,I,Very good,63.8,FALSE,6.3x6.35x4.03,Excellent,Russia,Round,Excellent,NA,3,5850,10050,8.67419694,9.215327913
2204,1.02,GemEx,SI2,I,Good,64.9,FALSE,6.24x6.29x4.06,Excellent,Canada,Round,Excellent,59,3,5850,8895,8.67419694,9.0932446
2205,1.01,AGSL,SI2,H, ,NA,FALSE,6.4x6.42x4, ,Russia,Round, ,NA,2,5860,9925,8.675904883,9.202812106
2206,1.03,AGSL,SI1,I, ,61.9,FALSE,6.53x6.5x4.03,Excellent,Russia,Round,Excellent,54,3,5860,9925,8.675904883,9.202812106
2207,1.01,AGSL,SI2,H, ,60.7,FALSE,6.47x6.48x3.93, ,Russia,Oval, ,62,3,5860,9925,8.675904883,9.202812106
2208,1.01,AGSL,SI2,H, ,NA,FALSE,6.5x6.54x3.94, ,Angola,Pear, ,61,3,5860,9925,8.675904883,9.202812106
2209,1.08,AGSL,SI2,H, ,60.5,FALSE,6.66x6.63x4.02,Excellent,South Africa,Round,Excellent,59,1,5860,8000,8.675904883,8.987196821
2210,1.02,AGSL,SI2,E, ,63.4,FALSE,6.37x6.34x4.03,Very good,Russia,Oval,Excellent,58,2,5860,9925,8.675904883,9.202812106
2211,1.31,AGSL,SI1,K, ,62.5,FALSE,6.95x7.01x4.37, ,South Africa,Princess, ,58,1,5870,8520,8.677609913,9.05017162
2212,1.01,AGSL,SI2,F, ,NA,FALSE,6.38x6.42x4,Excellent,Botswana,Round,Excellent,NA,2,5170,9540,8.550627968,9.163248764
2213,1.01,AGSL,SI2,G,Very good,61.7,FALSE,6.35x6.37x3.93,Excellent,DR Congo,Round,Excellent,61,2,5875,10095,8.678461339,9.219795531
2214,0.91,AGSL,SI1,E, ,60.8,FALSE,6.25x6.28x3.81, ,Russia,Marquise, ,60,2,5885,9715,8.68016202,9.181426362
2215,1.11,AGSL,SI1,J, ,62.1,FALSE,6.6x6.64x4.11, ,Russia,Round, ,57,1,5885,9970,8.68016202,9.207335863
2216,1.14,AGSL,VS2,J, ,59.6,FALSE,6.82x6.79x4.06,Excellent,DR Congo,Round,Excellent,60,2,5890,9455,8.681011277,9.154298981
2217,1.01,AGSL,SI1,J,Good,64,FALSE,6.22x6.32x4.02,Good,Canada,Round,Very good,58,3,5895,9050,8.681859813,9.110520037
2218,1.05,AGSL,SI1,I, ,63.1,FALSE,6.49x6.46x4.09,Excellent,Russia,ROUND,Excellent,NA,1,5895,9980,8.681859813,9.208338369
2219,1,GemEx,SI2,I, ,62.2,FALSE,6.36x6.41x3.97,Excellent,DR Congo,Round,Excellent,NA,2,5895,9895,8.681859813,9.199784858
2220,1.01,NA,SI1,I, ,58.9,FALSE,6.54x6.59x3.87, ,Russia,Marquise, ,61,1,4645,8715,8.443546651,9.072800958
2221,1.01,AGSL,SI1,I, ,62.1,FALSE,6.38x6.33x3.95,Excellent,DR Congo,Pear,Very good,62,3,5905,9665,8.683554729,9.176266392
2222,0.83,AGSL,VVS1,G, ,NA,FALSE,6x6.04x3.73, ,Russia,Emerald, ,NA,1,5905,9745,8.683554729,9.184509612
2223,1.01,AGSL,SI1,I, ,62.2,TRUE,6.38x6.41x3.98, ,Angola,Oval, ,58,1,5905,865,8.683554729,6.762729507
2224,1,AGSL,SI1,I, ,58.7,FALSE,6.57x6.59x3.86,Excellent,Botswana,Radiant,Very good,60,1,5910,9620,8.68440111,9.171599544
2225,1.09,AGSL,VS1,J, ,NA,FALSE,6.71x6.69x4,Excellent,Botswana,Round,Excellent,NA,1,5915,9995,8.685246776,9.209840247
2226,1,AGSL,SI1,J, ,63.1,FALSE,6.36x6.39x4.02,Excellent,Other/Unknown,Asscher,Very good,55,3,5920,10030,8.686091728,9.213335881
2227,1.3,AGSL,VS2,K, ,62.1,FALSE,6.98x7x4.34, ,Russia,Cushion, ,59,2,5920,10025,8.686091728,9.212837252
2228,1.5,GemEx,SI2,M, ,NA,TRUE,7.3x7.33x4.56, ,Angola,Round, ,57,3,5925,890,8.686935966,6.791221463
2229,1.2,AGSL,SI2,J, ,60.4,FALSE,6.87x6.91x4.16,Excellent,DR Congo,Emerald,Excellent,60,4,6260,9905,8.741935464,9.200794959
2230,1.02,AGSL,VS2,J, ,59.6,FALSE,6.54x6.57x3.91, ,Angola,Pear, ,62,1,5935,10055,8.688622307,9.215825302
2231,1.1,AGSL,SI2,I, ,62,FALSE,6.56x6.59x4.08, ,Angola,Marquise, ,58,1,5940,10065,8.689464412,9.216819338
2232,0.91,AGSL,VVS2,G, ,63.6,FALSE,6.17x6.09x3.9,Excellent,Russia,Radiant,Very good,59,2,5940,9805,8.689464412,9.190647739
2233,1.06,AGSL,VS2,J, ,62.4,FALSE,6.52x6.56x4.08, ,Russia,Princess, ,NA,2,5940,10060,8.689464412,9.216322444
2234,1.15,AGSL,SI1,J, ,62.5,FALSE,6.66x6.7x4.18, ,Russia,Round, ,NA,2,5940,10060,8.689464412,9.216322444
2235,1.3,AGSL,VS2,L, ,NA,FALSE,6.99x7.01x4.3, ,Russia,Princess, ,NA,2,5945,10070,8.690305809,9.217315986
2236,1.01,NA,SI2,F, ,NA,FALSE,6.58x6.51x3.88,Excellent,South Africa,Round,Very good,60,3,5450,8485,8.603370888,9.046055178
2237,0.9,AGSL,SI1,D, ,62.4,FALSE,6.12x6.11x3.82,Excellent,South Africa,Round,Good,55,1,5950,8880,8.691146499,9.091556836
2238,1,AGSL,SI1,E, ,64.9,FALSE,6.17x6.26x4.04, ,Australia,Princess, ,NA,3,5955,10080,8.691986482,9.218308542
2239,0.9,AGSL,VS2,G, ,62.8,FALSE,6.11x6.16x3.85, ,South Africa,Radiant, ,56,2,5955,9725,8.691986482,9.182455168
2240,0.9,AGSL,VS1,H, ,62.8,FALSE,6.11x6.14x3.85, ,South Africa,Marquise, ,NA,2,5955,9540,8.691986482,9.163248764
2241,1.05,AGSL,SI2,I, ,62.1,FALSE,6.47x6.49x4.02,Very good,Botswana,Round,Very good,59,2,5970,9505,8.694502206,9.159573255
2242,1.14,AGSL,SI2,I,Excellent,62.2,FALSE,6.67x6.69x4.15,Excellent,Russia,Round,Excellent,57,2,5975,11395,8.695339377,9.340929942
2243,1.02,AGSL,VVS2,K,Good,NA,FALSE,6.42x6.47x3.93,Very good,Russia,Round,Good,63,4,8025,9545,8.990316948,9.163772736
2244,1.2,AGSL,VS2,K, ,60,FALSE,6.86x6.88x4.12, ,Canada,Round, ,NA,2,5985,10140,8.697011618,9.224243277
2245,1.23,AGSL,VVS2,K, ,62.6,FALSE,6.87x6.85x4.3,Excellent,Canada,Oval,Excellent,NA,1,5985,9465,8.697011618,9.155356064
2246,1.13,AGSL,SI1,J, ,NA,FALSE,6.64x6.69x4.18, ,Botswana,Emerald, ,55,2,5990,8865,8.697846691,9.089866219
2247,1.08,AGSL,SI2,I,Very good,61,FALSE,6.59x6.65x4.04,Very good,Botswana,ROUND,Very good,61,4,7200,8375,8.881836305,9.033006357
2248,1.14,AGSL,SI2,I, ,60.1,FALSE,6.74x6.77x4.06, ,Russia,Round, ,59,2,6000,10160,8.699514748,9.226213721
2249,1.01,NA,SI2,H,Very good,64,TRUE,6.25x6.32x4.02,Very good,Zimbabwe,Round,Very good,58,2,5290,770,8.573573525,6.646390515
2250,1.14,AGSL,SI2,I, ,62.6,FALSE,6.64x6.69x4.17, ,Botswana,Round, ,NA,4,7195,10105,8.881141619,9.22078563
2251,1.14,AGSL,SI2,I, ,61.6,FALSE,6.7x6.72x4.13, ,Botswana,Asscher, ,57,2,6000,7990,8.699514748,8.985946039
2252,1.1,AGSL,VS2,J, ,62.5,FALSE,6.57x6.59x4.11, ,Russia,Oval, ,58,2,6000,10165,8.699514748,9.226705726
2253,0.9,AGSL,VS2,E, ,63.6,FALSE,6.04x6.08x3.86,Very good,Australia,Round,Good,NA,4,6975,7620,8.850087607,8.938531649
2254,1,AGSL,SI2,H,Very good,NA,FALSE,6.25x6.34x4,Very good,Botswana,Round,Very good,56,4,7460,9440,8.917310693,9.152711259
2255,1.01,AGSL,SI2,G, ,60.3,FALSE,6.49x6.5x3.92,Excellent,DR Congo,Round,Excellent,NA,3,6005,9555,8.700347735,9.164819857
2256,1.07,AGSL,SI1,I, ,61.3,FALSE,6.59x6.57x4.03,Excellent,Russia,Princess,Excellent,61,4,7460,7965,8.917310693,8.982812222
2257,1.14,AGSL,VS1,J, ,60.4,FALSE,6.74x6.76x4.08,Excellent,Other/Unknown,Oval,Excellent,60,2,6010,9960,8.701180028,9.206332351
2258,1.23,AGSL,VVS2,L, ,61.6,FALSE,6.83x6.88x4.22, ,Other/Unknown,Round, ,61,2,6010,7100,8.701180028,8.867850063
2259,1.19,AGSL,I1,G, ,59.3,FALSE,6.89x6.94x4.1,Very good,Russia,Round,Very good,62,1,6030,10210,8.70450229,9.231122911
2260,1.01,NA,SI2,F, ,60,FALSE,6.53x6.51x3.92,Excellent,Angola,Round,Excellent,61,1,5155,7100,8.547722396,8.867850063
2261,0.9,GemEx,VS1,H, ,62.4,FALSE,6.12x6.16x3.83,Very good,Botswana,Round,Very good,NA,2,6035,9230,8.705331134,9.130214327
2262,0.9,GemEx,SI1,D, ,62.4,FALSE,6.14x6.12x3.83,Excellent,Australia,Round,Excellent,60,3,6035,9955,8.705331134,9.205830216
2263,1.01,AGSL,VS2,I, ,63.7,FALSE,6.26x6.2x3.97,Excellent,Russia,Pear,Very good,58,2,6045,10240,8.706986763,9.234056899
2264,1.01,AGSL,VS2,I, ,64.1,FALSE,6.31x6.34x4.06, ,Russia,Round, ,NA,2,6045,10240,8.706986763,9.234056899
2265,0.9,AGSL,VVS2,G, ,59,FALSE,6.3x6.25x3.7,Excellent,Russia,Princess,Very good,62,2,6050,9980,8.707813551,9.208338369
2266,1.01,AGSL,SI2,H,Good,62.6,FALSE,6.27x6.34x3.95,Good,Russia,Princess,Very good,NA,1,6050,9695,8.707813551,9.179365568
2267,0.9,AGSL,VVS2,G, ,NA,TRUE,6.05x6.01x3.85,Excellent,DR Congo,Round,Excellent,59,2,6050,1095,8.707813551,6.998509642
2268,0.9,AGSL,VS1,F, ,64.1,TRUE,6.07x6.03x3.88,Excellent,Angola,Round,Excellent,57,2,6050,1010,8.707813551,6.91770561
2269,1.21,GemEx,SI2,J, ,62.5,FALSE,6.83x6.8x4.26,Excellent,Russia,Princess,Excellent,57,4,7600,10250,8.935903526,9.235032985
2270,1.19,AGSL,IF,K, ,60.9,FALSE,6.85x6.89x4.18, ,Russia,Round, ,NA,2,6060,10265,8.709465079,9.236495329
2271,1.08,AGSL,SI1,I, ,62.3,FALSE,6.53x6.57x4.08, ,Russia,Princess, ,NA,3,6060,10265,8.709465079,9.236495329
2272,1,GemEx,VS2,I, ,60.3,FALSE,6.38x6.32x3.83,Excellent,DR Congo,Round,Very good,63,4,7150,9070,8.874867636,9.112727543
2273,1.03,AGSL,SI1,G, ,60.3,FALSE,6.56x6.54x3.95,Excellent,South Africa,Asscher,Excellent,59,1,6070,8435,8.711113884,9.040144995
2274,1.05,AGSL,SI1,J,Very good,64.2,TRUE,6.36x6.4x4.09,Very good,Zimbabwe,Princess,Excellent,58,1,6075,725,8.711937268,6.586171655
2275,1.01,GemEx,SI2,H,Very good,63.5,FALSE,6.29x6.34x4.01,Very good,DR Congo,Marquise,Excellent,57,1,6075,9060,8.711937268,9.111624399
2276,1.07,AGSL,SI2,J,Excellent,61.3,FALSE,6.56x6.56x4.02,Excellent,Botswana,Oval,Excellent,60,1,6075,10130,8.711937268,9.223256597
2277,1.3,AGSL,VS2,K, ,62.3,FALSE,7.05x7.01x4.38,Excellent,Botswana,Round,Excellent,55,2,6080,10030,8.712759975,9.213335881
2278,1,AGSL,SI1,G, ,62.6,FALSE,6.29x6.22x3.92,Excellent,Botswana,Princess,Very good,60,4,7470,8225,8.918650278,9.014933576
2279,1.4,AGSL,SI2,L, ,60.5,FALSE,7.18x7.21x4.36, ,Australia,Oval, ,60,1,6085,10300,8.713582005,9.239899174
2280,1,AGSL,VS1,I, ,62.5,FALSE,6.3x6.25x3.92,Excellent,DR Congo,Round,Very good,NA,3,6095,9760,8.715224042,9.186047679
2281,1.2,AGSL,SI1,K, ,61.3,FALSE,6.87x6.9x4.22,Very good,Russia,Round,Very good,55,2,5705,10320,8.649098262,9.241839039
2282,0.91,AGSL,SI1,G, ,63,FALSE,6.11x6.15x3.86,Very good,Russia,Round,Very good,NA,2,6100,10065,8.71604405,9.216819338
2283,1.01,AGSL,VVS1,J, ,59.4,FALSE,6.52x6.55x3.88, ,South Africa,Round, ,60,2,6100,9985,8.71604405,9.208839246
2284,1.09,AGSL,VS2,J, ,62.4,FALSE,6.58x6.59x4.11, ,Botswana,Cushion, ,58,2,6105,10030,8.716863387,9.213335881
2285,1.16,AGSL,SI2,I, ,61.7,FALSE,6.74x6.77x4.17, ,South Africa,Princess, ,57,3,6105,7130,8.716863387,8.872066513
2286,1.09,AGSL,VS2,J, ,60.5,FALSE,6.65x6.68x4.03, ,Other/Unknown,Radiant, ,61,2,6105,9950,8.716863387,9.20532783
2287,0.9,AGSL,VS2,G, ,60.7,FALSE,6.19x6.25x3.77, ,Russia,Pear, ,61,2,6105,10030,8.716863387,9.213335881
2288,1.16,AGSL,SI2,I, ,62.2,FALSE,6.69x6.73x4.17, ,Other/Unknown,Oval, ,NA,2,6105,10340,8.716863387,9.243775148
2289,0.93,AGSL,VS2,H, ,62.8,FALSE,6.23x6.26x3.92,Excellent,Russia,Round,Very good,54,2,6115,10090,8.718500048,9.219300113
2290,1.2,AGSL,SI1,J, ,62.4,FALSE,6.84x6.79x4.25,Excellent,Russia,Uncut,Excellent,56,3,3065,3065,8.027802848,8.027802848
2291,1.33,AGSL,SI1,K, ,NA,FALSE,7.05x7.01x4.39,Excellent,Russia,Princess,Excellent,57,2,6120,10365,8.719317376,9.246190025
2292,0.9,AGSL,VS2,H, ,60.5,FALSE,6.22x6.25x3.77, ,Botswana,Pear, ,NA,3,6125,10080,8.720134035,9.218308542
2293,0.9,AGSL,VS2,H, ,NA,FALSE,6.14x6.19x3.84, ,Australia,Round, ,58,2,6125,10110,8.720134035,9.221280312
2294,0.9,AGSL,VS2,H, ,62.7,FALSE,6.11x6.16x3.85, ,Russia,Marquise, ,58,3,6125,10110,8.720134035,9.221280312
2295,1.01,NA,VS2,J, ,59.2,FALSE,6.52x6.55x3.87,Excellent,Russia,Emerald,Excellent,61,2,5775,7750,8.661293535,8.955448122
2296,1.05,AGSL,SI1,I, ,62.3,FALSE,6.46x6.49x4.04, ,Australia,Round, ,NA,2,6140,10395,8.722580021,9.2490802
2297,1.31,AGSL,VS2,L, ,NA,FALSE,6.97x6.99x4.36, ,Russia,Emerald, ,56,4,7350,10400,8.902455592,9.249561085
2298,1.08,AGSL,SI1,I, ,60.4,FALSE,6.68x6.64x4.02,Excellent,Australia,Oval,Excellent,NA,2,6145,10410,8.723394022,9.250522162
2299,1.21,AGSL,SI1,K,Excellent,NA,FALSE,6.78x6.81x4.26,Excellent,Russia,Round,Excellent,NA,4,7765,9380,8.957381736,9.146335042
2300,1.16,AGSL,SI1,J, ,NA,FALSE,6.68x6.71x4.19, ,Canada,Oval, ,NA,2,6150,10415,8.724207361,9.251002354
2301,1.17,GemEx,SI2,I, ,60.4,FALSE,6.83x6.86x4.13, ,Botswana,Pear, ,59,3,6155,9870,8.725020039,9.197255132
2302,1.14,AGSL,SI2,I, ,60.2,FALSE,6.75x6.78x4.08, ,Russia,Princess, ,60,2,6160,10430,8.725832057,9.252441548
2303,1.16,AGSL,SI2,G, ,62.2,FALSE,6.73x6.75x4.19, ,Australia,Round, ,56,1,6160,10430,8.725832057,9.252441548
2304,1.01,AGSL,SI2,G, ,NA,FALSE,6.46x6.5x3.95, ,Russia,Asscher, ,59,2,6165,10440,8.726643416,9.253399861
2305,1.01,AGSL,SI2,G, ,NA,FALSE,6.45x6.47x3.94, ,Australia,Round, ,NA,3,6165,9945,8.726643416,9.204825191
2306,1,AGSL,SI2,G, ,64.2,FALSE,6.24x6.28x4.02,Excellent,Botswana,Asscher,Very good,55,4,7200,10240,8.881836305,9.234056899
2307,1.06,AGSL,VS2,I, ,63.3,FALSE,6.38x6.42x4.05, ,Russia,Emerald, ,NA,4,7470,10450,8.918650278,9.254357257
2308,1.5,AGSL,SI2,L, ,62.5,FALSE,7.33x7.27x4.56,Excellent,Botswana,Emerald,Very good,56,4,7865,9075,8.970177815,9.113278659
2309,0.8,AGSL,VVS2,E, ,NA,FALSE,5.98x6.01x3.62,Very good,Australia,Pear,Very good,60,3,6190,9495,8.730690366,9.158520623
2310,1.27,AGSL,VVS2,L, ,62.4,FALSE,6.88x6.93x4.31, ,Botswana,Round, ,NA,4,7055,9765,8.861491864,9.186559843
2311,0.81,AGSL,VVS1,G, ,60.8,FALSE,6x6.03x3.66, ,Australia,Princess, ,57,4,7250,10235,8.888756748,9.233568498
2312,1.07,AGSL,SI2,H, ,61,FALSE,6.59x6.61x4.03, ,DR Congo,Round, ,59,3,6210,10230,8.733916175,9.233079859
2313,1.3,AGSL,VS1,L, ,62.4,FALSE,6.91x6.95x4.33, ,Other/Unknown,Radiant, ,57,4,7395,10525,8.908559375,9.261508659
2314,1.3,AGSL,VS1,L, ,62.4,FALSE,6.91x6.95x4.32, ,Angola,Round, ,59,3,6215,10525,8.734721004,9.261508659
2315,1.11,AGSL,VS2,J, ,60.4,FALSE,6.68x6.7x4.04, ,Zimbabwe,Radiant, ,59,1,6220,7875,8.735525186,8.971448464
2316,1.01,AGSL,SI1,E, ,63.9,FALSE,6.2x6.3x4, ,South Africa,Round, ,NA,2,6220,10355,8.735525186,9.245224774
2317,1.26,AGSL,SI2,J, ,59.6,FALSE,7.05x7.01x4.19,Excellent,Canada,Round,Excellent,NA,2,6220,10535,8.735525186,9.262458326
2318,1.14,AGSL,VS2,J, ,62.9,FALSE,6.56x6.6x4.14, ,Russia,Princess, ,57,1,6220,9835,8.735525186,9.193702731
2319,1.01,AGSL,SI1,H, ,59.5,FALSE,6.56x6.54x3.9,Excellent,Russia,Round,Excellent,61,1,6225,10545,8.736328721,9.263407093
2320,1.02,AGSL,SI2,G, ,61.4,FALSE,6.45x6.49x3.98, ,Russia,Round, ,59,4,7790,10540,8.960596139,9.262932822
2321,0.9,AGSL,VVS2,G, ,62.6,FALSE,6.16x6.13x3.85,Excellent,South Africa,Princess,Very good,55,2,6225,9725,8.736328721,9.182455168
2322,0.9,AGSL,VVS2,G, ,63.5,FALSE,6.09x6.04x3.85,Excellent,Canada,Round,Very good,58,4,8025,10265,8.990316948,9.236495329
2323,1,GemEx,IF,I, ,60.8,FALSE,6.35x6.39x3.87,Very good,South Africa,Marquise,Very good,61,1,4690,8770,8.453187861,9.079092085
2324,1.3,AGSL,VVS1,L, ,62.5,FALSE,6.96x6.97x4.35, ,Russia,Round, ,57,3,6240,10575,8.738735461,9.266248004
2325,1.3,NA,I1,F, ,62.6,FALSE,6.97x6.9x4.34,Excellent,Angola,Round,Excellent,59,2,4665,8375,8.447843113,9.033006357
2326,1.26,AGSL,VS2,L,Excellent,60.6,FALSE,6.98x7.03x4.25,Very good,Russia,Round,Very good,55,2,6250,10250,8.740336743,9.235032985
2327,1.01,AGSL,SI1,H,Very good,63.7,FALSE,6.32x6.35x4.03,Excellent,Russia,Oval,Excellent,56,3,6250,10750,8.740336743,9.282661034
2328,1,AGSL,SI1,E, ,62.8,FALSE,6.25x6.34x3.95,Very good,DR Congo,Emerald,Very good,57,2,6250,10080,8.740336743,9.218308542
2329,1.03,AGSL,SI1,H, ,58.6,FALSE,6.63x6.59x3.88,Excellent,Russia,Round,Excellent,61,2,6260,10605,8.741935464,9.269080867
2330,1.03,AGSL,VS2,H, ,65.1,FALSE,6.2x6.24x4.05, ,Botswana,Princess, ,57,3,6260,10030,8.741935464,9.213335881
2331,1.34,AGSL,VS1,K, ,62.2,FALSE,7x7.04x4.37, ,Botswana,Round, ,57,2,6265,10425,8.742733867,9.251962047
2332,1,AGSL,VS2,H, ,63.1,FALSE,6.32x6.27x3.97,Excellent,Russia,Round,Good,60,1,6265,10615,8.742733867,9.270023374
2333,1.27,GemEx,SI2,J, ,NA,FALSE,6.93x6.89x4.31,Excellent,Botswana,Oval,Excellent,NA,3,6270,7925,8.743531634,8.977777599
2334,1.13,AGSL,SI2,G, ,62,FALSE,6.63x6.68x4.13, ,Botswana,Round, ,60,2,6270,9375,8.743531634,9.145801851
2335,1.01,AGSL,SI2,G,Good,63.8,FALSE,6.26x6.3x4.01,Very good,Russia,Asscher,Very good,NA,3,6275,10050,8.744328764,9.215327913
2336,1.01,GemEx,SI2,I,Very good,62,TRUE,6.4x6.43x3.98,Excellent,DR Congo,Round,Very good,60,1,6275,1005,8.744328764,6.91274282
2337,1.21,NA,VS2,L,Very good,60.6,FALSE,6.84x6.9x4.16,Very good,Botswana,Emerald,Good,63,1,4910,5875,8.499029221,8.678461339
2338,1.14,AGSL,SI1,J, ,62.8,FALSE,6.63x6.69x4.18, ,Russia,Round, ,56,1,6280,10635,8.745125259,9.271905728
2339,1.14,AGSL,SI1,J, ,NA,FALSE,6.69x6.71x4.14,Excellent,Canada,Round,Excellent,NA,2,6280,10635,8.745125259,9.271905728
2340,1.29,AGSL,SI1,K, ,62.2,FALSE,6.94x7x4.33,Excellent,Angola,Round,Excellent,59,3,6285,7675,8.745921121,8.945723572
2341,1.07,AGSL,VVS1,J, ,62.5,FALSE,6.52x6.55x4.09,Excellent,DR Congo,Round,Excellent,57,4,7760,10395,8.956737613,9.2490802
2342,1.11,AGSL,SI1,J,Good,NA,FALSE,6.54x6.54x4.14,Very good,Angola,Oval ,Good,NA,4,5800,9595,8.665613197,9.168997408
2343,1.11,AGSL,VS2,K,Excellent,61.6,FALSE,6.65x6.68x4.1,Excellent,Russia,Round,Excellent,58,1,6295,10795,8.747510946,9.286838343
2344,1.35,AGSL,VS1,M,Excellent,62.4,FALSE,7.04x7.08x4.41,Excellent,DR Congo,Round,Excellent,56,2,6295,8405,8.747510946,9.036582046
2345,1.31,AGSL,VS1,K, ,62.2,FALSE,7.01x6.98x4.35,Excellent,Angola,Round,Excellent,NA,2,6295,10665,8.747510946,9.274722631
2346,1,AGSL,SI2,E, ,NA,TRUE,6.32x6.35x4.02,Very good,DR Congo,Round,Very good,NA,2,6300,870,8.748304912,6.768493212
2347,1.37,AGSL,SI1,K, ,62,FALSE,7.16x7.1x4.42,Excellent,Canada,Oval,Excellent,NA,1,6305,10680,8.749098248,9.276128113
2348,0.9,AGSL,VVS2,G, ,62.9,FALSE,6.12x6.04x3.82,Excellent,Russia,Round,Very good,57,3,6310,10410,8.749890956,9.250522162
2349,1.41,AGSL,SI1,L, ,62.5,FALSE,7.15x7.12x4.46,Excellent,DR Congo,Radiant,Excellent,59,1,6310,10200,8.749890956,9.230142999
2350,1.08,AGSL,VVS2,J, ,NA,FALSE,6.57x6.61x4.07,Excellent,Other/Unknown,Emerald,Excellent,58,3,6295,10695,8.747510946,9.277531622
2351,1.2,AGSL,SI2,I, ,62.9,FALSE,6.8x6.75x4.26,Excellent,Angola,Round,Good,55,4,7675,10695,8.945723572,9.277531622
2352,1.07,AGSL,VS2,J, ,61.6,FALSE,6.58x6.62x4.06,Excellent,Canada,Round,Excellent,55,3,6325,10715,8.752265314,9.279399908
2353,1.12,AGSL,SI2,H, ,NA,FALSE,6.64x6.67x4.12, ,Botswana,Round, ,NA,4,8005,10380,8.987821625,9.247636157
2354,1.2,AGSL,SI2,H, ,60.7,FALSE,6.85x6.78x4.14,Very good,Zimbabwe,Round,Very good,58,3,6330,8940,8.753055515,9.098290868
2355,1.01,AGSL,VVS2,I, ,65.5,FALSE,6.23x6.19x4.07,Very good,Russia,Round,Very good,56,2,6335,10735,8.753845093,9.28126471
2356,1.01,AGSL,VVS2,I, ,61.9,FALSE,6.48x6.44x4,Very good,Russia,Round,Good,57,2,6335,10690,8.753845093,9.277064004
2357,1.3,AGSL,VVS2,L, ,62.2,FALSE,6.96x6.99x4.34, ,Canada,Round, ,57,3,6350,10755,8.756210092,9.283126042
2358,1.3,AGSL,VVS2,L, ,NA,FALSE,6.93x6.97x4.35, ,South Africa,Round, ,59,4,7695,10705,8.948326046,9.278466201
2359,1.2,AGSL,SI1,J, ,NA,FALSE,6.78x6.74x4.25,Excellent,South Africa,Round,Excellent,NA,2,6360,9960,8.757783656,9.206332351
2360,1.21,GemEx,VS1,K, ,61.6,FALSE,6.82x6.85x4.21,Excellent,Zimbabwe,Emerald,Very good,58,3,6365,8795,8.758569511,9.081938657
2361,1.3,AGSL,SI1,K, ,NA,FALSE,6.96x6.99x4.32, ,Canada,Pear, ,59,1,6370,10790,8.759354749,9.286375058
2362,1.2,AGSL,VS2,J, ,62.4,FALSE,6.83x6.8x4.26,Excellent,South Africa,Radiant,Excellent,56,3,6375,10750,8.76013937,9.282661034
2363,0.91,NA,VVS2,I, ,62.3,FALSE,6.16x6.2x3.85,Excellent,Russia,Round,Excellent,57,3,5425,9530,8.598773178,9.162199997
2364,0.92,AGSL,VVS1,I, ,60.5,FALSE,6.26x6.29x3.79,Very good,South Africa,Marquise,Very good,61,1,6380,8810,8.760923376,9.083642719
2365,1.1,AGSL,VS1,J, ,61.6,FALSE,6.62x6.64x4.08, ,Russia,Round, ,58,1,6385,10810,8.761706768,9.288226911
2366,1.31,AGSL,VS1,K, ,61.2,FALSE,7.05x7.01x4.3,Excellent,Australia,Princess,Excellent,59,4,7750,9950,8.955448122,9.20532783
2367,1.35,AGSL,VVS2,K, ,62.4,TRUE,7.01x7.04x4.38, ,DR Congo,Emerald, ,59,2,6385,1130,8.761706768,7.029972912
2368,1.26,AGSL,SI2,J, ,NA,FALSE,7.01x6.98x4.23,Excellent,Russia,Princess,Excellent,59,2,6385,10815,8.761706768,9.288689338
